Company / Account,Lead ID,Annual Revenue,Vertical (New),MAU,연매출 구간,MAU 구간,2차 QC,티어 구분 (실시간 반영),Tier_클러스터링 기준,Tier (Vertical Quantile)
일진제강,00QIg0000024jlc,"386,858,000,000",제조 & 유통 | Manufacturing & Distribution,"139,078",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
NAVER,00QIg0000024jLc,"8,220,080,000,000",기타 | Others,"139,078",1조 이상,10만 이상,Pass,,,Tier 1
엘엑스판토스,00QIg0000024jL8,"10,672,200,000,000",B2B & 솔루션 | B2B & Solutions,"137,677",1조 이상,10만 이상,Pass,,,Tier 2
태웅,00QIg0000024jl8,"393,866,000,000",제조 & 유통 | Manufacturing & Distribution,"137,677",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
건양대학교,00QIg0000024jx9,"262,792,000,000",교육 | Education,"137,545",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
도쿄일렉트론코리아,00QIg0000024jSS,"1,462,870,000,000",제조 & 유통 | Manufacturing & Distribution,"136,840",1조 이상,10만 이상,Pass,,,Tier 1
에이엠컨설팅,00QIg0000024jsS,"302,896,000,000",전문 산업군 | Professional Services,"136,840",3000억 - 1조 미만,10만 이상,Pass,,,Tier 3
유진기업,00QIg0000024jSs,"1,407,720,000,000",제조 & 유통 | Manufacturing & Distribution,"136,840",1조 이상,10만 이상,Pass,,,Tier 1
더블유캔버스,00Q2w00000i01t5,"13,000,000,000",커머스 | Commerce,"136,389",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
대한산업보건협회,00QIg0000024kAM,"190,177,000,000",기타 | Others,"135,687",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
한국알프스,00QIg0000024jU3,"1,249,210,000,000",제조 & 유통 | Manufacturing & Distribution,"135,642",1조 이상,10만 이상,Pass,,,Tier 1
크로스몰,00QIg0000025bOM,"18,354,795,000",커머스 | Commerce,"135,208",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
상호저축은행중앙회,00QIg0000024jxx,"257,846,000,000",기타 | Others,"133,630",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
세경하이테크,00QIg0000024jxX,"260,647,000,000",제조 & 유통 | Manufacturing & Distribution,"133,630",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
키파운드리,00QIg0000024jXx,"842,498,000,000",제조 & 유통 | Manufacturing & Distribution,"133,630",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
에스엠상선,00QIg0000024jPl,"2,261,500,000,000",제조 & 유통 | Manufacturing & Distribution,"132,982",1조 이상,10만 이상,Pass,,,Tier 1
유아이엘,00QIg0000024jpL,"332,931,000,000",제조 & 유통 | Manufacturing & Distribution,"132,982",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
자이에스앤디,00QIg0000024jPL,"2,479,010,000,000",전문 산업군 | Professional Services,"132,982",1조 이상,10만 이상,Pass,,,Tier 1
KCC글라스,00Q2w00000iYy3Y,"1,904,300,000,000",제조 & 유통 | Manufacturing & Distribution,"132,904",1조 이상,10만 이상,Pass,,,Tier 1
트라이본즈,00QIg0000026OyN,"86,924,709,000",커머스 | Commerce,"132,793",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
더블유에스오디올로지코리아,00QIg0000025XJE,"24,832,637,000",제조 & 유통 | Manufacturing & Distribution,"132,638",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
진흥인터내셔날,00QIg0000025XJe,"24,800,417,000",제조 & 유통 | Manufacturing & Distribution,"132,638",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
sk c&c,00Q2w00000hFukP,"2,605,900,000,000",B2B & 솔루션 | B2B & Solutions,"131,718",1조 이상,10만 이상,Pass,,,Tier 2
SKC&C,00Q2w00000iYqYM,"2,605,900,000,000",B2B & 솔루션 | B2B & Solutions,"131,718",1조 이상,10만 이상,Pass,,,Tier 2
티타드,00Q2w00000aK1ax,"65,000,000,000",커머스 | Commerce,"127,821",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
임페리얼스포츠,00QIg0000015W4l,"15,200,000,000",커머스 | Commerce,"127,086",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
이대서울병원,00QTJ00000JHs5u,"1,285,900,000,000",헬스케어 | Healthcare,"126,015",1조 이상,10만 이상,Pass,,,Tier 1
펌텍코리아,00QIg0000024k17,"236,643,000,000",제조 & 유통 | Manufacturing & Distribution,"125,315",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
에이치디현대오일뱅크,00QIg0000024jK4,"34,955,000,000,000",제조 & 유통 | Manufacturing & Distribution,"125,069",1조 이상,10만 이상,Pass,,,Tier 1
오토리브,00QIg0000024jk4,"412,799,000,000",제조 & 유통 | Manufacturing & Distribution,"125,069",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
유피엘리미티드코리아,00QIg0000025cDu,"11,420,206,000",제조 & 유통 | Manufacturing & Distribution,"124,271",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
코난테크놀로지,00Q2w00000iDvsq,"26,318,510,000",B2B & 솔루션 | B2B & Solutions,"123,237",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 3
길의료재단,00QIg0000024jeH,"560,511,000,000",헬스케어 | Healthcare,"122,965",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
길주요양병원,00Q2w00000hEBqg,"31,000,000,000",헬스케어 | Healthcare,"122,965",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
대한상선,00QIg0000024jeh,"547,015,000,000",제조 & 유통 | Manufacturing & Distribution,"122,965",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
가천대 길병원,00QIg000003GjSr,"580,672,480,000",헬스케어 | Healthcare,"122,965",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
소보제화,00QIg000002Uwwc,"30,000,000,000",커머스 | Commerce,"122,249",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
강남비앤빛안과,00QIg000002Whj0,"41,706,090,000",헬스케어 | Healthcare,"121,720",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
순천공원개발,00QIg0000024k8T,"198,386,000,000",전문 산업군 | Professional Services,"120,440",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
하이테크엔지니어링,00QIg0000024k8t,"196,504,000,000",제조 & 유통 | Manufacturing & Distribution,"120,440",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
만앤휴멜코리아,00QIg0000024k2D,"231,240,000,000",제조 & 유통 | Manufacturing & Distribution,"120,165",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
삼성글로벌리서치,00QIg0000024k2d,"228,697,000,000",전문 산업군 | Professional Services,"120,165",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
분크,00Q2w00000hGyhJ,"44,000,000,000",커머스 | Commerce,"119,066",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
티맥스그룹,00Q2w00000hGUpZ,"156,100,000,000",B2B & 솔루션 | B2B & Solutions,"118,716",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
알지에이리인슈어런스컴파니한국지점,00QIg0000024jbx,"644,623,000,000",전문 산업군 | Professional Services,"118,472",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
한국원자력연구원,00QIg0000024jbX,"666,133,000,000",기타 | Others,"118,472",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
신한저축은행,00QIg0000024k09,"241,699,000,000",전문 산업군 | Professional Services,"117,595",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
유한책임회사하이모,00QIg0000025Uwj,"77,863,819,000",제조 & 유통 | Manufacturing & Distribution,"117,002",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
GS차지비,00Q2w00000hGOlF,"73,000,000,000",렌탈 & 모빌리티 | Rental & Mobility,"116,110",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
예금보험공사,00QIg0000024jP5,"2,613,570,000,000",기타 | Others,"115,713",1조 이상,10만 이상,Pass,,,Tier 1
새서울레저,00QIg0000024C7R,"82,257,820,000",여행 & 숙박 | Travel & Hospitality,"115,446",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 1
아이포터,00QTJ000009UL1s,"12,800,000,000",제조 & 유통 | Manufacturing & Distribution,"114,606",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
더블유비엘,00QIg0000024kBO,"184,885,000,000",커머스 | Commerce,"113,137",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
경신,00QIg0000024jPc,"2,318,500,000,000",렌탈 & 모빌리티 | Rental & Mobility,"112,911",1조 이상,10만 이상,Pass,,,Tier 1
국동,00QIg0000024jpc,"329,877,000,000",제조 & 유통 | Manufacturing & Distribution,"112,911",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
제트에프삭스코리아,00QIg0000024jpC,"335,577,000,000",렌탈 & 모빌리티 | Rental & Mobility,"112,911",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
한화임팩트,00QIg0000024jPC,"2,567,930,000,000",제조 & 유통 | Manufacturing & Distribution,"112,911",1조 이상,10만 이상,Pass,,,Tier 1
법무법인지평,00QIg0000024xyU,"110,647,846,000",전문 산업군 | Professional Services,"111,538",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
비츠조명,00QTJ00000Auy70,"12,400,000,000",커머스 | Commerce,"111,456",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
고영,00QIg0000024jvW,"275,360,000,000",제조 & 유통 | Manufacturing & Distribution,"111,263",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
엑세스바이오,00QIg0000024jVw,"1,033,860,000,000",제조 & 유통 | Manufacturing & Distribution,"111,263",1조 이상,10만 이상,Pass,,,Tier 1
서경대학교,00Q2w00000iEBZZ,"76,300,000,000",교육 | Education,"110,713",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 3
넥슨코리아,00QIg0000024jPH,"2,504,010,000,000",기타 | Others,"110,650",1조 이상,10만 이상,Pass,,,Tier 1
코원디앤디,00QIg0000024jph,"329,370,000,000",전문 산업군 | Professional Services,"110,650",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
파주전기초자,00QIg0000024jpH,"333,857,000,000",제조 & 유통 | Manufacturing & Distribution,"110,650",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
한국가스공사,00QTJ00000IQDaS,"38,000,000,000,000",기타 | Others,"110,011",1조 이상,10만 이상,Pass,,,Tier 1
법무법인 광장,00Q2w00000iEjwr,"411,200,000,000",전문 산업군 | Professional Services,"109,272",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
컨비니언스,00Q2w00000iYqTr,"14,793,620,000",커머스 | Commerce,"108,953",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
통일,00QTJ00000lhlJA,"21,200,000,000",기타 | Others,"107,864",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
킨코스코리아,00QTJ00000DuI4P,"45,995,634,347",제조 & 유통 | Manufacturing & Distribution,"107,495",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
이엔에프테크놀로지,00QIg0000024jbF,"680,207,000,000",제조 & 유통 | Manufacturing & Distribution,"107,122",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
제이티비씨디스커버리,00QIg0000025Xcu,"54,657,035,000",기타 | Others,"106,858",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
부토,00QIg0000025bww,"11,631,393,000",여행 & 숙박 | Travel & Hospitality,"105,899",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 3
케이비자산운용,00QIg0000024k1h,"233,293,000,000",전문 산업군 | Professional Services,"104,820",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
현대아산,00QIg0000024k1H,"235,833,000,000",전문 산업군 | Professional Services,"104,820",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
HD현대인프라코어,00QTJ00000hgaEP,"4,114,200,000,000",제조 & 유통 | Manufacturing & Distribution,"104,770",1조 이상,10만 이상,Pass,,,Tier 1
농협은행,00QIg0000024gXh,"11,525,100,000,000",전문 산업군 | Professional Services,"104,586",1조 이상,10만 이상,Pass,,,Tier 1
알펜인터내셔널,00Q2w00000gBrRO,"24,539,430,000",커머스 | Commerce,"104,580",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
동명기술공단종합건축사사무소,00QIg0000024k6w,"204,395,000,000",기타 | Others,"104,277",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
티에스자산개발,00QIg0000024k6W,"206,392,000,000",전문 산업군 | Professional Services,"104,277",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
부산항만공사,00QTJ00000Hk4cF,"379,600,000,000",기타 | Others,"104,130",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
프렌치메종,00QTJ00000Hk4cf,"7,855,240,000",커머스 | Commerce,"104,130",50억 - 100억 미만,10만 이상,Pass,,,Tier 4
비아트리스코리아,00QIg0000024jjO,"422,576,000,000",헬스케어 | Healthcare,"103,823",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
세종이엔지,00QIg0000024jjo,"415,523,000,000",B2B & 솔루션 | B2B & Solutions,"103,823",3000억 - 1조 미만,10만 이상,Pass,,,Tier 2
보령파트너스,00QIg0000024k6x,"204,381,000,000",전문 산업군 | Professional Services,"103,082",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
탕화쿵푸마라탕,00QTJ00000GFgg8,"139,600,000,000",제조 & 유통 | Manufacturing & Distribution,"102,998",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
두레소비자생활협동조합연합회,00QIg0000026ntn,"105,000,000,000",커머스 | Commerce,"102,888",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
카포스토어,00QTJ00000jkvFt,"32,500,000,000",커머스 | Commerce,"102,654",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
신세계야구단,00QIg0000025XRm,"55,207,748,000",기타 | Others,"102,085",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
지엔비오토모빌,00QIg0000025XRM,"55,336,276,000",렌탈 & 모빌리티 | Rental & Mobility,"102,085",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
파인투데이코리아,00QTJ00000lhlO0,"49,700,000,000",제조 & 유통 | Manufacturing & Distribution,"101,964",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
고려대학교산학협력단,00QIg0000024jkc,"404,460,000,000",교육 | Education,"101,899",3000억 - 1조 미만,10만 이상,Pass,,,Tier 2
풍인무역,00QIg0000024jkC,"411,828,000,000",제조 & 유통 | Manufacturing & Distribution,"101,899",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
GS,00QIg0000024jKC,"28,777,000,000,000",기타 | Others,"101,899",1조 이상,10만 이상,Pass,,,Tier 1
HD한국조선해양,00QIg0000024jKc,"17,302,000,000,000",기타 | Others,"101,899",1조 이상,10만 이상,Pass,,,Tier 1
아주대학병원,00QTJ00000J03at,"567,603,850,000",헬스케어 | Healthcare,"101,142",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
미즈노코리아,00QTJ00000kUEpZ,"123,500,000,000",제조 & 유통 | Manufacturing & Distribution,"99,436",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 4
플랜한국위원회,00QIg0000026bSl,"14,600,000,000",기타 | Others,"99,401",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 4
호이아나리조트앤골프,00QTJ00000jTLf4,"157,000,000,000",여행 & 숙박 | Travel & Hospitality,"99,160",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 1
티디씨엑스코리아,00QTJ00000kSWln,"15,200,000,000",B2B & 솔루션 | B2B & Solutions,"98,789",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 3
수원도시공사,00QIg0000026VhX,"46,144,160,000",기타 | Others,"98,406",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 2
아진산업,00QIg0000024jd5,"597,771,000,000",제조 & 유통 | Manufacturing & Distribution,"97,900",3000억 - 1조 미만,5만 - 10만 미만,Pass,,,Tier 1
조원관광진흥,00QIg0000025XGE,"65,100,000,000",기타 | Others,"97,817",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 2
성수전자,00QTJ00000lhlE2,"11,200,000,000",렌탈 & 모빌리티 | Rental & Mobility,"97,649",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 4
경찰공제회,00QIg0000024yja,"159,695,190,000",기타 | Others,"97,556",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 2
토요코인코리아,00QIg0000025Y7R,"74,875,784,000",여행 & 숙박 | Travel & Hospitality,"97,345",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 1
오주건설,00QIg0000024kJz,"154,136,000,000",전문 산업군 | Professional Services,"97,310",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 3
은성건설,00QIg0000024kJZ,"155,358,000,000",전문 산업군 | Professional Services,"97,310",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 3
금호건설,00QIg0000024jQS,"2,048,510,000,000",전문 산업군 | Professional Services,"96,865",1조 이상,5만 - 10만 미만,Pass,,,Tier 1
대화도시가스,00QIg0000024jqS,"323,092,000,000",제조 & 유통 | Manufacturing & Distribution,"96,865",3000억 - 1조 미만,5만 - 10만 미만,Pass,,,Tier 2
삼정건설,00QIg0000024jqs,"318,127,000,000",전문 산업군 | Professional Services,"96,865",3000억 - 1조 미만,5만 - 10만 미만,Pass,,,Tier 1
KCC건설,00QIg0000024jQs,"1,893,080,000,000",전문 산업군 | Professional Services,"96,865",1조 이상,5만 - 10만 미만,Pass,,,Tier 1
경성철강,00QIg0000024kLT,"150,499,000,000",제조 & 유통 | Manufacturing & Distribution,"96,211",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 2
창남아이엔티,00QIg0000024kLt,"148,044,000,000",제조 & 유통 | Manufacturing & Distribution,"96,211",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 2
COOR,00Q2w00000YZ3EE,"25,000,000,000",커머스 | Commerce,"95,878",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 2
한국삼공,00QIg0000024kMs,"137,426,000,000",제조 & 유통 | Manufacturing & Distribution,"95,391",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 2
현대하이카손해사정,00QIg0000024kMS,"138,371,000,000",전문 산업군 | Professional Services,"95,391",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 3
셀트리온 뷰티몰,00QTJ00000DjXbT,"32,700,000,000",커머스 | Commerce,"94,571",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 2
한국가스안전공사,00QIg0000024k4E,"218,704,000,000",기타 | Others,"94,447",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 2
유진투자증권,00QIg0000024jR8,"1,821,580,000,000",전문 산업군 | Professional Services,"94,158",1조 이상,5만 - 10만 미만,Pass,,,Tier 1
한국베링거인겔하임,00QIg0000024jr8,"316,088,000,000",헬스케어 | Healthcare,"94,158",3000억 - 1조 미만,5만 - 10만 미만,Pass,,,Tier 1
제이티저축은행,00QIg0000024kFE,"170,178,000,000",전문 산업군 | Professional Services,"93,904",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 3
영천배기,00QIg0000024kFe,"168,484,000,000",제조 & 유통 | Manufacturing & Distribution,"93,904",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 2
성진아이앤씨,00QIg0000024xoB,"127,488,453,000",제조 & 유통 | Manufacturing & Distribution,"93,816",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 4
에스엘바이오텍,00QIg0000024xvd,"115,209,408,000",제조 & 유통 | Manufacturing & Distribution,"93,600",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 4
케이티클라우드,00QIg0000024jiz,"430,437,000,000",제조 & 유통 | Manufacturing & Distribution,"93,460",3000억 - 1조 미만,5만 - 10만 미만,Pass,,,Tier 1
타타대우모빌리티,00QTJ00000JJaha,"1,010,026,670,000",렌탈 & 모빌리티 | Rental & Mobility,"92,140",1조 이상,5만 - 10만 미만,Pass,,,Tier 1
BNP파리바 카디프생명,00QTJ00000AABFm,"304,500,000,000",전문 산업군 | Professional Services,"91,443",3000억 - 1조 미만,5만 - 10만 미만,Pass,,,Tier 3
하나저축은행,00QIg0000024kCX,"180,626,000,000",전문 산업군 | Professional Services,"90,836",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 3
ISC,00QIg0000024kCx,"178,871,000,000",제조 & 유통 | Manufacturing & Distribution,"90,836",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 2
부산상공회의소,00QTJ00000onBf3,"11,856,200,000",기타 | Others,"89,771",100억 - 1000억 미만 ,5만 - 10만 미만,Pass,,,Tier 4
와르,00QTJ00000JUbs1,"120,000,000,000",커머스 | Commerce,"89,582",1000억 - 3000억 미만  ,5만 - 10만 미만,Pass,,,Tier 2
부산대학교병원,00QTJ00000JKF4p,"869,344,930,000",헬스케어 | Healthcare,"89,529",3000억 - 1조 미만,5만 - 10만 미만,Pass,,,Tier 1
